2000-01-03T17:30:28.735     -24.93    173.59   -338.02    380.81  -1.87375 -12.45683  -0.80639
2000-01-03T17:30:29.069     -24.55    173.70   -337.84    380.67  -1.87355 -12.45445  -0.80641
2000-01-03T17:30:29.402     -24.57    173.68   -337.72    380.56  -1.87336 -12.45208  -0.80642
2000-01-03T17:30:29.735     -24.57    173.57   -337.65    380.45  -1.87316 -12.44970  -0.80644
2000-01-03T17:30:30.069     -24.57    173.14   -338.04    380.60  -1.87297 -12.44732  -0.80646
2000-01-03T17:30:30.402     -24.66    172.95   -338.22    380.68  -1.87277 -12.44495  -0.80648
2000-01-03T17:30:30.735     -24.73    172.05   -338.39    380.42  -1.87258 -12.44257  -0.80650
2000-01-03T17:30:31.069     -25.00    172.10   -338.37    380.45  -1.87238 -12.44019  -0.80652
2000-01-03T17:30:31.402     -25.01    172.06   -338.45    380.50  -1.87219 -12.43781  -0.80654
2000-01-03T17:30:31.735     -25.21    172.33   -338.28    380.48  -1.87199 -12.43544  -0.80656
2000-01-03T17:30:32.069     -25.11    172.74   -338.15    380.55  -1.87179 -12.43306  -0.80658
2000-01-03T17:30:32.402     -24.80    173.36   -338.03    380.70  -1.87160 -12.43068  -0.80659
2000-01-03T17:30:32.735     -24.88    173.08   -338.22    380.75  -1.87140 -12.42831  -0.80661
2000-01-03T17:30:33.069     -24.80    173.53   -338.25    380.98  -1.87121 -12.42593  -0.80663
2000-01-03T17:30:33.402     -24.57    173.95   -338.09    381.00  -1.87101 -12.42355  -0.80665
2000-01-03T17:30:33.735     -24.47    173.83   -338.15    381.00  -1.87082 -12.42118  -0.80667
2000-01-03T17:30:34.069     -24.32    173.95   -337.93    380.85  -1.87062 -12.41880  -0.80669
2000-01-03T17:30:34.402     -24.43    174.31   -337.76    380.87  -1.87043 -12.41642  -0.80671
2000-01-03T17:30:34.735     -24.10    173.93   -338.08    380.96  -1.87023 -12.41405  -0.80673
2000-01-03T17:30:35.069     -23.98    174.02   -338.02    380.94  -1.87003 -12.41166  -0.80674
2000-01-03T17:30:35.402     -23.94    173.79   -337.99    380.80  -1.86984 -12.40929  -0.80676
2000-01-03T17:30:35.735     -23.87    173.37   -337.98    380.60  -1.86964 -12.40691  -0.80678
2000-01-03T17:30:36.069     -23.75    173.37   -338.00    380.61  -1.86945 -12.40453  -0.80680
2000-01-03T17:30:36.402     -23.72    173.46   -337.91    380.57  -1.86925 -12.40216  -0.80682
2000-01-03T17:30:36.735     -23.91    173.37   -337.87    380.50  -1.86906 -12.39978  -0.80684
2000-01-03T17:30:37.069     -24.15    173.65   -337.81    380.60  -1.86886 -12.39740  -0.80686
2000-01-03T17:30:37.402     -24.22    173.38   -337.93    380.59  -1.86867 -12.39503  -0.80688
2000-01-03T17:30:37.735     -24.30    173.39   -337.97    380.63  -1.86847 -12.39265  -0.80690
2000-01-03T17:30:38.069     -24.26    173.35   -337.97    380.61  -1.86827 -12.39027  -0.80691
2000-01-03T17:30:38.402     -24.37    173.85   -337.84    380.73  -1.86808 -12.38790  -0.80693
2000-01-03T17:30:38.735     -24.70    174.26   -337.70    380.82  -1.86788 -12.38552  -0.80695
2000-01-03T17:30:39.069     -24.59    174.47   -337.87    381.05  -1.86769 -12.38314  -0.80697
2000-01-03T17:30:39.402     -24.80    174.19   -337.92    380.98  -1.86749 -12.38076  -0.80699
2000-01-03T17:30:39.735     -24.76    174.35   -337.90    381.04  -1.86730 -12.37839  -0.80701
2000-01-03T17:30:40.069     -24.77    174.35   -337.84    380.98  -1.86710 -12.37601  -0.80703
